year,pull_basis,airport,source_market_poo_country,inbound_pax,basis
2019,ND,DUB,EE,4643,one-way departures
2019,ND,DUB,UY,668,one-way departures
2019,ND,BHD,DK,1559,one-way departures
2019,ND,DUB,BD,397,one-way departures
2019,ND,BHD,US,16511,one-way departures
2019,ND,DUB,BH,1277,one-way departures
2019,ND,DUB,VN,1406,one-way departures
2019,ND,BHD,CA,2932,one-way departures
2019,ND,BHD,CL,206,one-way departures
2019,ND,DUB,GH,300,one-way departures
2019,ND,BHD,AU,3060,one-way departures
2019,ND,DUB,MN,425,one-way departures
2019,ND,DUB,BO,759,one-way departures
2019,ND,BHD,NO,757,one-way departures
2019,ND,DUB,QA,2059,one-way departures
2019,ND,DUB,RE,146,one-way departures
2019,ND,DUB,EG,2034,one-way departures
2019,ND,DUB,ID,790,one-way departures
2019,ND,DUB,IR,446,one-way departures
2019,ND,BHD,JP,909,one-way departures
2019,ND,DUB,BJ,41,one-way departures
2019,ND,BHD,RU,466,one-way departures
2019,ND,DUB,MW,383,one-way departures
2019,ND,DUB,NP,238,one-way departures
2019,ND,BHD,HU,226,one-way departures
2019,ND,DUB,CR,539,one-way departures
2019,ND,BHD,SA,687,one-way departures
2019,ND,BHD,LV,18,one-way departures
2019,ND,BHD,MY,659,one-way departures
2019,ND,BHD,ZM,41,one-way departures
2019,ND,BHD,TW,131,one-way departures
2019,ND,BHD,LK,63,one-way departures
2019,ND,DUB,MK,146,one-way departures
2019,ND,BHD,IQ,164,one-way departures
2019,ND,BHD,KZ,70,one-way departures
2019,ND,BHD,CO,112,one-way departures
2019,ND,BFS,IE,184,one-way departures
2019,ND,DUB,BA,234,one-way departures
2019,ND,DUB,EC,128,one-way departures
2019,ND,DUB,PY,93,one-way departures
2019,ND,BHD,HR,115,one-way departures
2019,ND,BHD,KY,48,one-way departures
2019,ND,BFS,CY,1909,one-way departures
2019,ND,DUB,TC,21,one-way departures
2019,ND,BHD,LB,117,one-way departures
2019,ND,DUB,VI,33,one-way departures
2019,ND,BHD,FJ,8,one-way departures
2019,ND,DUB,BZ,54,one-way departures
2019,ND,DUB,GU,6,one-way departures
2019,ND,BHD,MD,8,one-way departures
2019,ND,BHD,LS,8,one-way departures
2019,ND,BHD,AZ,31,one-way departures
2019,ND,BHD,SD,4,one-way departures
2019,ND,BHD,NA,43,one-way departures
2019,ND,DUB,NI,35,one-way departures
2019,ND,BHD,CI,24,one-way departures
2019,ND,DUB,PG,29,one-way departures
2019,ND,BHD,TZ,26,one-way departures
2019,ND,BHD,KH,5,one-way departures
2019,ND,BHD,MA,71,one-way departures
2019,ND,BHD,IS,25,one-way departures
2019,ND,BHD,DJ,10,one-way departures
2019,ND,DUB,SL,151,one-way departures
2019,ND,DUB,KN,28,one-way departures
2019,ND,DUB,ML,33,one-way departures
2019,ND,DUB,DM,5,one-way departures
2019,ND,BHD,BY,7,one-way departures
2019,ND,DUB,BL,3,one-way departures
2019,ND,BFS,UA,15,one-way departures
2019,ND,LDY,DE,12,one-way departures
2019,ND,BHD,JM,16,one-way departures
2019,ND,DUB,LC,21,one-way departures
2019,ND,DUB,SR,15,one-way departures
2019,ND,BHD,MM,6,one-way departures
2019,ND,DUB,NC,28,one-way departures
2019,ND,DUB,TG,4,one-way departures
2019,ND,BHD,VE,3,one-way departures
2019,ND,BHD,SI,21,one-way departures
2019,ND,BFS,AG,1,one-way departures
2019,ND,BFS,TT,1,one-way departures
2021,ND,DUB,IT,138507,one-way departures
2021,ND,DUB,BE,49668,one-way departures
2021,ND,DUB,DE,161666,one-way departures
2021,ND,BFS,NL,7033,one-way departures
2021,ND,DUB,PL,90132,one-way departures
2021,ND,DUB,CH,33617,one-way departures
2021,ND,BFS,ES,39436,one-way departures
2021,ND,DUB,FI,10772,one-way departures
2021,ND,DUB,CZ,10283,one-way departures
2021,ND,DUB,ZA,12567,one-way departures
2021,ND,DUB,BR,27045,one-way departures
2021,ND,DUB,HK,2943,one-way departures
2021,ND,DUB,TR,8286,one-way departures
2021,ND,DUB,AE,10373,one-way departures
2021,ND,DUB,IL,4139,one-way departures
2021,ND,DUB,JO,633,one-way departures
2021,ND,DUB,PK,1284,one-way departures
2021,ND,BHD,FR,1775,one-way departures
2021,ND,DUB,UG,294,one-way departures
2021,ND,BHD,PT,643,one-way departures
2021,ND,BHD,GR,396,one-way departures
2021,ND,BHD,ID,197,one-way departures
2021,ND,DUB,ET,210,one-way departures
2021,ND,DUB,DZ,210,one-way departures
2021,ND,DUB,KE,711,one-way departures
2021,ND,DUB,BW,177,one-way departures
2021,ND,DUB,ZW,225,one-way departures
2021,ND,DUB,TN,183,one-way departures
2021,ND,LDY,SE,11,one-way departures
2021,ND,BHD,NZ,178,one-way departures
2021,ND,DUB,MT,4974,one-way departures
2021,ND,BHD,EG,151,one-way departures
2021,ND,DUB,SV,149,one-way departures
2021,ND,DUB,PA,163,one-way departures
2021,ND,DUB,SX,57,one-way departures
2021,ND,BHD,MX,327,one-way departures
2021,ND,BHD,GH,155,one-way departures
2021,ND,BHD,QA,66,one-way departures
2021,ND,DUB,MZ,99,one-way departures
2021,ND,DUB,HN,64,one-way departures
2021,ND,BHD,RS,51,one-way departures
2021,ND,BHD,EC,2,one-way departures
2021,ND,DUB,SS,73,one-way departures
2021,ND,BHD,KW,113,one-way departures
2021,ND,BHD,AR,64,one-way departures
2021,ND,DUB,AF,109,one-way departures
2021,ND,DUB,LR,39,one-way departures
2021,ND,DUB,DO,56,one-way departures
2021,ND,BHD,VN,15,one-way departures
2021,ND,DUB,CM,42,one-way departures
2021,ND,BHD,NC,1,one-way departures
2021,ND,DUB,GQ,5,one-way departures
2021,ND,BFS,IE,105,one-way departures
2021,ND,BHD,BZ,12,one-way departures
2021,ND,BHD,SL,8,one-way departures
2021,ND,BHD,BH,111,one-way departures
2021,ND,BHD,NP,13,one-way departures
2021,ND,BHD,LT,16,one-way departures
2021,ND,DUB,GD,30,one-way departures
2021,ND,BHD,BD,16,one-way departures
2021,ND,DUB,SC,36,one-way departures
2021,ND,DUB,CW,38,one-way departures
2021,ND,DUB,AL,197,one-way departures
2021,ND,DUB,AW,82,one-way departures
2021,ND,BFS,SE,37,one-way departures
2021,ND,DUB,GP,12,one-way departures
2021,ND,DUB,RW,54,one-way departures
2021,ND,BFS,AT,891,one-way departures
2021,ND,DUB,FO,13,one-way departures
2021,ND,BHD,LC,6,one-way departures
2021,ND,DUB,ST,1,one-way departures
2021,ND,BFS,CY,14,one-way departures
2021,ND,BHD,TC,2,one-way departures
2021,ND,DUB,PF,44,one-way departures
2022,ND,BFS,CY,1166,one-way departures
2022,ND,DUB,AT,33501,one-way departures
2022,ND,DUB,RO,50032,one-way departures
2022,ND,DUB,BG,14161,one-way departures
2022,ND,DUB,IN,14164,one-way departures
2022,ND,DUB,SE,25520,one-way departures
2022,ND,DUB,ES,385090,one-way departures
2022,ND,DUB,LU,11891,one-way departures
2022,ND,BFS,BG,941,one-way departures
2022,ND,BFS,ES,103862,one-way departures
2022,ND,DUB,GE,588,one-way departures
2022,ND,DUB,SG,4244,one-way departures
2022,ND,DUB,NG,3727,one-way departures
2022,ND,BHD,CH,1216,one-way departures
2022,ND,BHD,DE,3845,one-way departures
2022,ND,BHD,IT,1947,one-way departures
2022,ND,DUB,SK,13609,one-way departures
2022,ND,BHD,TR,342,one-way departures
2022,ND,DUB,KR,2626,one-way departures
2022,ND,BHD,BE,353,one-way departures
2022,ND,DUB,PE,394,one-way departures
2022,ND,DUB,TH,1506,one-way departures
2022,ND,LDY,ES,155,one-way departures
2022,ND,BHD,PL,280,one-way departures
2022,ND,BHD,BR,528,one-way departures
2022,ND,DUB,NL,122986,one-way departures
2022,ND,DUB,TT,283,one-way departures
2022,ND,BHD,ZA,699,one-way departures
2022,ND,DUB,CY,3312,one-way departures
2022,ND,BHD,FI,380,one-way departures
2022,ND,LDY,IE,54,one-way departures
2022,ND,DUB,BB,361,one-way departures
2022,ND,BHD,IL,492,one-way departures
2022,ND,BHD,AE,633,one-way departures
2022,ND,BHD,CZ,267,one-way departures
2022,ND,DUB,PH,798,one-way departures
2022,ND,DUB,CN,727,one-way departures
2022,ND,DUB,OM,713,one-way departures
2022,ND,DUB,MV,106,one-way departures
2022,ND,LDY,NL,21,one-way departures
2022,ND,DUB,AG,108,one-way departures
2022,ND,DUB,UA,513,one-way departures
2022,ND,DUB,AM,145,one-way departures
2022,ND,DUB,BS,164,one-way departures
2022,ND,BHD,JO,122,one-way departures
2022,ND,DUB,KG,96,one-way departures
2022,ND,DUB,MU,433,one-way departures
2022,ND,BHD,PK,123,one-way departures
2022,ND,DUB,GT,155,one-way departures
2022,ND,BHD,KE,177,one-way departures
2022,ND,DUB,CG,32,one-way departures
2022,ND,DUB,GN,29,one-way departures
2022,ND,LDY,IN,11,one-way departures
2022,ND,BHD,UG,20,one-way departures
2022,ND,BHD,MZ,9,one-way departures
2022,ND,DUB,HT,15,one-way departures
2022,ND,DUB,AO,76,one-way departures
2022,ND,BHD,DO,11,one-way departures
2022,ND,DUB,VG,46,one-way departures
2022,ND,BHD,GD,5,one-way departures
2022,ND,DUB,CD,67,one-way departures
2022,ND,BHD,HK,122,one-way departures
2022,ND,DUB,MR,18,one-way departures
2022,ND,BFS,SE,7,one-way departures
2022,ND,BHD,HN,24,one-way departures
2022,ND,DUB,MO,20,one-way departures
2022,ND,DUB,BI,5,one-way departures
2022,ND,BHD,BW,1,one-way departures
2022,ND,BHD,RW,1,one-way departures
2022,ND,BHD,ZW,39,one-way departures
2022,ND,BHD,ET,7,one-way departures
2022,ND,BHD,AL,46,one-way departures
2022,ND,BHD,DZ,51,one-way departures
2022,ND,BFS,NL,10273,one-way departures
2022,ND,DUB,MQ,28,one-way departures
2022,ND,DUB,GF,54,one-way departures
2024,ND,DUB,IN,25811,one-way departures
2024,ND,DUB,ES,452383,one-way departures
2024,ND,BFS,PT,29048,one-way departures
2024,ND,BFS,FR,28866,one-way departures
2024,ND,DUB,CN,27456,one-way departures
2024,ND,DUB,RO,41689,one-way departures
2024,ND,DUB,LU,21009,one-way departures
2024,ND,DUB,NL,162921,one-way departures
2024,ND,DUB,SE,36736,one-way departures
2024,ND,DUB,AT,44115,one-way departures
2024,ND,BFS,GR,9396,one-way departures
2024,ND,DUB,SK,9687,one-way departures
2024,ND,BHD,NL,4786,one-way departures
2024,ND,DUB,BG,13921,one-way departures
2024,ND,BHD,ES,4961,one-way departures
2024,ND,DUB,MU,503,one-way departures
2024,ND,DUB,KR,3100,one-way departures
2024,ND,DUB,SG,5809,one-way departures
2024,ND,BHD,SE,763,one-way departures
2024,ND,DUB,NG,2123,one-way departures
2024,ND,DUB,PH,2191,one-way departures
2024,ND,DUB,TH,2070,one-way departures
2024,ND,BHD,RO,240,one-way departures
2024,ND,DUB,OM,745,one-way departures
2024,ND,DUB,AM,320,one-way departures
2024,ND,BHD,NG,402,one-way departures
2024,ND,BHD,CN,445,one-way departures
2024,ND,BHD,BB,110,one-way departures
2024,ND,DUB,BB,871,one-way departures
2024,ND,LDY,NL,128,one-way departures
2024,ND,BHD,PE,64,one-way departures
2024,ND,BHD,IE,127,one-way departures
2024,ND,DUB,MQ,67,one-way departures
2024,ND,BHD,SG,404,one-way departures
2024,ND,DUB,TT,297,one-way departures
2024,ND,BHD,LU,80,one-way departures
2024,ND,BHD,AT,608,one-way departures
2024,ND,DUB,CY,4809,one-way departures
2024,ND,DUB,GE,663,one-way departures
2024,ND,BHD,TH,106,one-way departures
2024,ND,DUB,MV,127,one-way departures
2024,ND,BHD,TT,32,one-way departures
2024,ND,DUB,BS,188,one-way departures
2024,ND,DUB,CD,146,one-way departures
2024,ND,BHD,IN,1548,one-way departures
2024,ND,DUB,GN,94,one-way departures
2024,ND,BFS,EE,10,one-way departures
2024,ND,BHD,PH,166,one-way departures
2024,ND,LDY,AT,7,one-way departures
2024,ND,DUB,MR,35,one-way departures
2024,ND,DUB,AG,160,one-way departures
2024,ND,BFS,BA,63,one-way departures
2024,ND,BHD,CY,182,one-way departures
2024,ND,DUB,GT,187,one-way departures
2024,ND,DUB,KG,64,one-way departures
2024,ND,BHD,AM,22,one-way departures
2024,ND,BHD,OM,62,one-way departures
2024,ND,BHD,BG,98,one-way departures
2024,ND,DUB,PE,209,one-way departures
2024,ND,LDY,SE,6,one-way departures
2024,ND,BHD,KR,125,one-way departures
2024,ND,BFS,NZ,4,one-way departures
2024,ND,BHD,BI,3,one-way departures
2024,ND,BHD,BS,15,one-way departures
2024,ND,BHD,MU,61,one-way departures
2024,ND,DUB,BI,6,one-way departures
2024,ND,DUB,VG,12,one-way departures
2024,ND,DUB,HT,4,one-way departures
2024,ND,BHD,GE,3,one-way departures
2024,ND,LDY,LU,1,one-way departures
2024,ND,LDY,IN,42,one-way departures
2024,ND,DUB,FK,0,one-way departures
2024,ND,BHD,KG,2,one-way departures
2024,ND,LDY,BS,2,one-way departures
2024,ND,DUB,GF,33,one-way departures
2025,ND,DUB,NL,151130,one-way departures
2025,ND,DUB,ES,490807,one-way departures
2025,ND,DUB,AT,47915,one-way departures
2025,ND,DUB,SE,36487,one-way departures
2025,ND,LDY,GB,38103,one-way departures
2025,ND,BFS,PL,23194,one-way departures
2025,ND,DUB,RO,48349,one-way departures
2025,ND,DUB,LU,18734,one-way departures
2025,ND,BFS,CH,6112,one-way departures
2025,ND,DUB,CN,25151,one-way departures
2025,ND,DUB,BG,17267,one-way departures
2025,ND,DUB,SK,16744,one-way departures
2025,ND,BFS,TR,12551,one-way departures
2025,ND,DUB,SG,6513,one-way departures
2025,ND,DUB,IN,29569,one-way departures
2025,ND,BHD,NL,3743,one-way departures
2025,ND,BFS,MT,1028,one-way departures
2025,ND,DUB,TH,2433,one-way departures
2025,ND,DUB,PH,3232,one-way departures
2025,ND,BHD,ES,3223,one-way departures
2025,ND,DUB,CY,6719,one-way departures
2025,ND,DUB,KR,2886,one-way departures
2025,ND,BHD,CY,162,one-way departures
2025,ND,BHD,SE,492,one-way departures
2025,ND,BHD,IN,1677,one-way departures
2025,ND,BHD,NG,377,one-way departures
2025,ND,LDY,NO,121,one-way departures
2025,ND,DUB,BB,674,one-way departures
2025,ND,DUB,NG,1968,one-way departures
2025,ND,BHD,AT,310,one-way departures
2025,ND,BFS,IT,5365,one-way departures
2025,ND,BHD,CN,573,one-way departures
2025,ND,BFS,AL,445,one-way departures
2025,ND,BHD,TH,164,one-way departures
2025,ND,BHD,KR,233,one-way departures
2025,ND,DUB,OM,971,one-way departures
2025,ND,DUB,GE,405,one-way departures
2025,ND,DUB,BS,89,one-way departures
2025,ND,DUB,AM,263,one-way departures
2025,ND,DUB,MV,78,one-way departures
2025,ND,DUB,GT,275,one-way departures
2025,ND,BFS,DE,666,one-way departures
2025,ND,DUB,MU,585,one-way departures
2025,ND,DUB,AO,41,one-way departures
2025,ND,DUB,LA,38,one-way departures
2025,ND,DUB,BQ,59,one-way departures
2025,ND,BHD,BG,40,one-way departures
2025,ND,DUB,SY,96,one-way departures
2025,ND,LDY,SA,13,one-way departures
2025,ND,BHD,MU,34,one-way departures
2025,ND,DUB,CD,33,one-way departures
2025,ND,BHD,LU,50,one-way departures
2025,ND,DUB,CG,24,one-way departures
2025,ND,BHD,TT,24,one-way departures
2025,ND,LDY,AU,55,one-way departures
2025,ND,DUB,PE,176,one-way departures
2025,ND,BHD,PH,160,one-way departures
2025,ND,BHD,RO,109,one-way departures
2025,ND,BHD,SG,257,one-way departures
2025,ND,BHD,OM,105,one-way departures
2025,ND,LDY,US,110,one-way departures
2025,ND,DUB,KG,90,one-way departures
2025,ND,DUB,BN,29,one-way departures
2025,ND,BHD,IE,30,one-way departures
2025,ND,DUB,TT,172,one-way departures
2025,ND,DUB,VG,15,one-way departures
2025,ND,DUB,SB,8,one-way departures
2025,ND,DUB,MQ,52,one-way departures
2025,ND,BHD,BS,7,one-way departures
2025,ND,BFS,BR,1,one-way departures
2025,ND,BFS,FI,310,one-way departures
2025,ND,LDY,CA,0,one-way departures
2025,ND,DUB,MR,4,one-way departures
2013,POO,BFS,TT,15,one-way departures
2013,POO,BHD,ME,13,one-way departures
2013,POO,BHD,PR,10,one-way departures
2013,POO,BHD,GI,6,one-way departures
2013,POO,BHD,UZ,5,one-way departures
2013,POO,BFS,TH,2,one-way departures
2013,POO,BHD,SZ,2,one-way departures
2013,POO,BHD,MD,14,one-way departures
2013,POO,DUB,GQ,5,one-way departures
2013,POO,DUB,GD,14,one-way departures
2013,POO,BHD,NA,25,one-way departures
2013,POO,BFS,BS,1,one-way departures
2013,POO,BFS,PE,1,one-way departures
2013,POO,DUB,FO,67,one-way departures
2013,POO,BHD,IS,54,one-way departures
2013,POO,BHD,FJ,7,one-way departures
2023,ND,BFS,AL,118,one-way departures
2023,ND,DUB,GU,10,one-way departures
2023,ND,LDY,AT,3,one-way departures
2023,ND,LDY,SG,3,one-way departures
2023,ND,BHD,CM,13,one-way departures
2023,ND,BHD,LR,1,one-way departures
2023,ND,BHD,MZ,10,one-way departures
2023,ND,DUB,DM,8,one-way departures
2023,ND,DUB,GL,0,one-way departures
2014,ND,BFS,HR,267,one-way departures
2014,ND,DUB,SC,27,one-way departures
2014,ND,BHD,TN,10,one-way departures
2014,ND,BFS,ZM,4,one-way departures
2014,ND,DUB,GQ,10,one-way departures
2014,ND,BHD,RW,13,one-way departures
2014,ND,BHD,CM,2,one-way departures
2014,ND,BFS,BM,2,one-way departures
2014,ND,BFS,KY,12,one-way departures
2014,ND,BHD,SS,5,one-way departures
2015,POO,BFS,IS,3354,one-way departures
2015,POO,LDY,PT,47,one-way departures
2015,POO,BFS,PR,12,one-way departures
2015,POO,BHD,BJ,4,one-way departures
2015,POO,DUB,TO,5,one-way departures
2015,POO,BHD,LT,8,one-way departures
2015,POO,DUB,MR,12,one-way departures
2015,POO,BHD,GL,2,one-way departures
2015,POO,BFS,JP,1,one-way departures
2015,POO,BFS,DK,6,one-way departures
2015,POO,BHD,EC,1,one-way departures
2015,POO,BFS,IQ,1,one-way departures
2015,POO,BHD,RE,1,one-way departures
2015,POO,BHD,TG,0,one-way departures
2016,ND,BFS,HR,1001,one-way departures
2016,ND,BFS,PR,20,one-way departures
2016,ND,BHD,PA,14,one-way departures
2016,ND,BFS,IS,4070,one-way departures
2016,ND,DUB,MR,7,one-way departures
2016,ND,BFS,IQ,3,one-way departures
2016,ND,BFS,DK,6,one-way departures
2016,ND,BFS,GI,3,one-way departures
2016,ND,BHD,MZ,3,one-way departures
2016,ND,DUB,SB,2,one-way departures
2016,ND,DUB,CK,1,one-way departures
2016,ND,BFS,AZ,1,one-way departures
2016,ND,BFS,JP,6,one-way departures
2016,ND,BHD,PF,0,one-way departures
2017,ND,LDY,ES,157,one-way departures
2017,ND,DUB,MR,10,one-way departures
2017,ND,BFS,SK,3,one-way departures
2017,ND,BFS,MU,3,one-way departures
2017,ND,DUB,SB,3,one-way departures
2017,ND,DUB,AG,9,one-way departures
2017,ND,BHD,GL,55,one-way departures
2017,ND,BHD,BJ,3,one-way departures
2017,ND,BHD,EC,12,one-way departures
2018,ND,DUB,GM,13,one-way departures
2018,ND,BFS,IQ,4,one-way departures
2018,ND,BFS,SI,5,one-way departures
2018,ND,LDY,TR,5,one-way departures
2018,ND,BHD,SC,3,one-way departures
2018,ND,BHD,MZ,6,one-way departures
2018,ND,BHD,DO,2,one-way departures
2018,ND,BFS,NO,2,one-way departures
2018,ND,BHD,LR,3,one-way departures
2018,ND,BHD,FO,8,one-way departures
2018,ND,DUB,VU,1,one-way departures
2018,ND,DUB,LY,7,one-way departures
2018,ND,BHD,SV,1,one-way departures
2018,ND,BHD,CW,0,one-way departures
2018,ND,BHD,AF,8,one-way departures
2019,ND,BHD,SO,8,one-way departures
2019,ND,BFS,NG,8,one-way departures
2019,ND,BHD,PR,12,one-way departures
2019,ND,BHD,GI,7,one-way departures
2019,ND,BHD,00,5,one-way departures
2019,ND,BFS,CN,6,one-way departures
2019,ND,LDY,CH,7,one-way departures
2019,ND,DUB,GM,13,one-way departures
2019,ND,LDY,HK,2,one-way departures
2019,ND,BFS,SE,9,one-way departures
2019,ND,DUB,GL,1,one-way departures
2019,ND,BFS,IN,7,one-way departures
2019,ND,BFS,MU,1,one-way departures
2019,ND,BHD,SN,1,one-way departures
2019,ND,DUB,WS,7,one-way departures
2021,ND,BFS,KG,5,one-way departures
2021,ND,BHD,EE,50,one-way departures
2021,ND,DUB,ER,8,one-way departures
2021,ND,BHD,ML,13,one-way departures
2021,ND,LDY,AT,1,one-way departures
2021,ND,BHD,PY,1,one-way departures
2021,ND,BFS,SK,13,one-way departures
2021,ND,BFS,UA,41,one-way departures
2021,ND,BFS,BG,1427,one-way departures
2021,ND,BHD,UY,8,one-way departures
2022,ND,BHD,MT,24,one-way departures
2022,ND,DUB,LA,11,one-way departures
2022,ND,DUB,BN,65,one-way departures
2022,ND,DUB,TO,4,one-way departures
2022,ND,BFS,AG,2,one-way departures
2022,ND,BHD,PA,4,one-way departures
2022,ND,BFS,RO,1,one-way departures
2022,ND,BHD,SS,2,one-way departures
2022,ND,DUB,BQ,33,one-way departures
2022,ND,LDY,CY,0,one-way departures
2024,ND,BFS,LT,1190,one-way departures
2024,ND,LDY,ES,137,one-way departures
2024,ND,DUB,BN,46,one-way departures
2024,ND,DUB,AO,57,one-way departures
2024,ND,DUB,CG,57,one-way departures
2024,ND,DUB,BQ,12,one-way departures
